ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label,school_status,Series Name,Series Code,Country Name,Country Code,Time,Time Code,Value
Rwanda,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2020,7.96,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2020.0,YR2020,
Rwanda,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2020,6.638,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2020.0,YR2020,
Rwanda,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2019,17.195,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2019.0,YR2019,
Rwanda,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2019,2.367,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2019.0,YR2019,
Rwanda,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2019,13.515,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2019.0,YR2019,
Rwanda,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2019,9.871,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2019.0,YR2019,
Rwanda,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2018,33.749,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2018.0,YR2018,
Rwanda,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2018,3.567,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2018.0,YR2018,
Rwanda,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2018,30.252,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2018.0,YR2018,
Rwanda,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2018,6.207,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2018.0,YR2018,
Rwanda,HIES - Integrated Household Survey on Living Conditions,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2017,23.331,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2017.0,YR2017,
Rwanda,HIES - Integrated Household Survey on Living Conditions,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2017,4.43,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2017.0,YR2017,
Rwanda,HIES - Integrated Household Survey on Living Conditions,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2017,12.631,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2017.0,YR2017,
Rwanda,HIES - Integrated Household Survey on Living Conditions,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2017,15.042,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2017.0,YR2017,
Sudan,LFS - Labor Market Panel Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: '5-11,Area type: Rural,2022,28.613,Unreliable,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sudan,SDN,2022.0,YR2022,
Sudan,LFS - Labor Market Panel Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: '5-11,Area type: Urban,2022,,Unreliable,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sudan,SDN,2022.0,YR2022,
Sudan,LFS - Labor Market Panel Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 12-14,Area type: Rural,2022,56.017,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sudan,SDN,2022.0,YR2022,
Sudan,LFS - Labor Market Panel Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 12-14,Area type: Urban,2022,29.547,Unreliable,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sudan,SDN,2022.0,YR2022,
Sudan,LFS - Labor Market Panel Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2022,85.883,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sudan,SDN,2022.0,YR2022,
Sudan,LFS - Labor Market Panel Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2022,56.991,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sudan,SDN,2022.0,YR2022,
Sudan,LFS - Labor Market Panel Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: '5-11,Area type: Rural,2022,5.137,Unreliable,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sudan,SDN,2022.0,YR2022,
Sudan,LFS - Labor Market Panel Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: '5-11,Area type: Urban,2022,,Unreliable,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sudan,SDN,2022.0,YR2022,
Sudan,LFS - Labor Market Panel Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 12-14,Area type: Rural,2022,26.626,Unreliable,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sudan,SDN,2022.0,YR2022,
Sudan,LFS - Labor Market Panel Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 12-14,Area type: Urban,2022,4.956,Unreliable,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sudan,SDN,2022.0,YR2022,
Sudan,LFS - Labor Market Panel Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2022,27.92,Unreliable,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sudan,SDN,2022.0,YR2022,
Sudan,LFS - Labor Market Panel Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2022,7.736,Unreliable,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sudan,SDN,2022.0,YR2022,
Senegal,HIES - Harmonized Survey on Household Living Conditions,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: '5-11,Area type: Rural,2022,25.842,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Senegal,SEN,2022.0,YR2022,
Senegal,HIES - Harmonized Survey on Household Living Conditions,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: '5-11,Area type: Urban,2022,6.568,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Senegal,SEN,2022.0,YR2022,
Senegal,HIES - Harmonized Survey on Household Living Conditions,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 12-14,Area type: Rural,2022,28.376,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Senegal,SEN,2022.0,YR2022,
Senegal,HIES - Harmonized Survey on Household Living Conditions,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 12-14,Area type: Urban,2022,10.393,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Senegal,SEN,2022.0,YR2022,
Senegal,HIES - Harmonized Survey on Household Living Conditions,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2022,47.624,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Senegal,SEN,2022.0,YR2022,
Senegal,HIES - Harmonized Survey on Household Living Conditions,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2022,36.933,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Senegal,SEN,2022.0,YR2022,
Senegal,HIES - Harmonized Survey on Household Living Conditions,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: '5-11,Area type: Rural,2022,6.324,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Senegal,SEN,2022.0,YR2022,
Senegal,HIES - Harmonized Survey on Household Living Conditions,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: '5-11,Area type: Urban,2022,2.094,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Senegal,SEN,2022.0,YR2022,
Senegal,HIES - Harmonized Survey on Household Living Conditions,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 12-14,Area type: Rural,2022,5.007,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Senegal,SEN,2022.0,YR2022,
Senegal,HIES - Harmonized Survey on Household Living Conditions,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 12-14,Area type: Urban,2022,4.601,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Senegal,SEN,2022.0,YR2022,
Senegal,HIES - Harmonized Survey on Household Living Conditions,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2022,12.097,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Senegal,SEN,2022.0,YR2022,
